# Trip recorded by Car Stats Viewer v0.29.0.0019 (com.ixam97.carStatsViewer_dev)
#
# Vehicle brand and model: Polestar. Polestar (ihu_abl_car)
# Start timestamp: 1726563439239
# End timestamp: 1726664212681
# Trip type: 3
# Drive time: 31389914
# Used energy: 135915.16110147838
# Used SoC: 0.0
# Used Soc (Energy): 0.0
# Driven distance: 730146.7889205553
# Note:
# Last edited: 1726604529250

Timestamp;Energy delta;Distance delta;Point Marker Type;SoC;lat;lon;alt
1726584658014;12.1127;101.1149;;0.59;60.598637;11.303870;207
1726584661207;7.2844;104.3525;;0.59;60.598637;11.303870;207
1726584665308;4.8474;133.4927;;0.59;60.597416;11.302164;203
1726584668508;4.0099;103.9051;;0.59;60.596195;11.300468;199
1726584672610;5.2212;133.0935;;0.59;60.594982;11.298764;195
1726584675809;2.6577;103.6248;;0.59;60.594982;11.298764;195
1726584679008;7.1981;102.8097;;0.59;60.593891;11.296778;191
1726584682211;20.7892;102.7288;;0.59;60.593063;11.294349;190
1726584685508;25.7110;106.2006;;0.59;60.593063;11.294349;190
1726584688709;22.7687;103.4017;;0.59;60.592384;11.291723;190
1726584691807;19.9852;100.3748;;0.59;60.592384;11.291723;190
1726584694907;20.3564;100.3728;;0.59;60.591522;11.289313;190
1726584698208;21.3982;106.9075;;0.59;60.590435;11.287296;190
1726584701310;17.3655;100.5516;;0.59;60.590435;11.287296;190
1726584704609;19.3941;106.8545;;0.59;60.589211;11.285645;189
1726584707711;20.5834;100.3836;;0.59;60.587971;11.284029;189
1726584710807;20.3866;100.2228;;0.59;60.587971;11.284029;189
1726584713909;21.7817;100.3605;;0.59;60.586731;11.282430;189
1726584717008;19.2677;100.4672;;0.59;60.586731;11.282430;189
1726584720308;21.2569;106.8941;;0.59;60.585442;11.280976;189
1726584723501;18.9879;103.7231;;0.59;60.584099;11.279743;188
1726584726805;18.7098;106.9476;;0.59;60.584099;11.279743;188
1726584730008;18.4233;103.7294;;0.59;60.582745;11.278568;187
1726584734207;14.8958;135.1599;;0.59;60.581390;11.277410;187
1726584738307;24.4069;132.3001;;0.59;60.580036;11.276278;186
1726584741407;16.8489;100.3734;;0.59;60.580036;11.276278;186
1726584744510;15.6504;100.4031;;0.59;60.578667;11.275164;189
1726584747610;14.9870;100.4143;;0.59;60.578388;11.274949;188
1726584750805;15.2315;103.7886;;0.59;60.578388;11.274949;188
1726584754009;15.6761;103.5995;;0.59;60.578388;11.274949;188
1726584757231;15.0438;103.7144;;0.59;60.578388;11.274949;188
1726584760407;15.3346;103.6825;;0.59;60.578388;11.274949;188
1726584763610;17.6593;103.4257;;0.59;60.574009;11.267913;182
1726584766708;19.7419;100.3106;;0.59;60.574009;11.267913;182
1726584769817;14.5316;100.6833;;0.58;60.572933;11.265870;184
1726584773013;9.6037;104.0358;;0.58;60.571754;11.264043;179
1726584776310;8.4018;107.2278;;0.58;60.571754;11.264043;179
1726584779408;8.1595;100.4221;;0.58;60.570484;11.262518;173
1726584782508;12.9232;100.3301;;0.58;60.569191;11.261090;171
1726584785607;13.0649;100.3377;;0.58;60.569191;11.261090;171
1726584788827;13.7979;103.6131;;0.58;60.567898;11.259674;168
1726584792008;14.0516;103.5746;;0.58;60.567898;11.259674;168
1726584795310;16.6952;106.8966;;0.58;60.566601;11.258252;166
1726584798507;16.6311;103.5097;;0.58;60.565281;11.256949;165
1726584801710;18.5428;103.5451;;0.58;60.565281;11.256949;165
1726584804967;18.6817;100.3166;;0.58;60.563908;11.255867;163
1726584808012;16.2163;103.6104;;0.58;60.562508;11.254987;163
1726584811208;12.4870;102.7855;;0.58;60.562508;11.254987;163
1726584814507;10.3086;104.9007;;0.58;60.561085;11.254223;163
1726584817710;5.0347;100.5854;;0.58;60.559696;11.253455;162
1726584822007;5.5370;134.0873;;0.58;60.559696;11.253455;162
1726584825206;20.3605;101.6022;;0.58;60.558323;11.252703;159
1726584828409;5.7405;102.0417;;0.58;60.556938;11.251930;154
1726584832509;-0.9407;131.1345;;0.58;60.555527;11.251198;150
1726584836710;-16.3883;130.8015;;0.58;60.555527;11.251198;150
1726584841008;-0.5272;130.8250;;0.58;60.554192;11.250204;145
1726584844207;64.6652;100.9446;;0.58;60.552929;11.249042;142
1726584847410;17.5026;103.1669;;0.58;60.551575;11.248038;142
1726584851607;40.1385;134.9825;;0.58;60.551575;11.248038;142
1726584854828;28.3921;103.3038;;0.58;60.550156;11.247385;143
1726584858008;27.5944;103.5043;;0.58;60.548698;11.247095;144
1726584861309;26.8697;106.9261;;0.58;60.548698;11.247095;144
1726584864506;23.2393;103.8847;;0.58;60.547230;11.247156;144
1726584867708;19.7306;103.8428;;0.58;60.545761;11.247355;144
1726584870815;21.8828;100.4878;;0.58;60.545761;11.247355;144
1726584874110;23.0756;106.9663;;0.58;60.544292;11.247185;143
1726584877207;20.1924;100.4312;;0.58;60.544292;11.247185;143
1726584880309;23.1296;100.3600;;0.58;60.542843;11.246690;143
1726584883507;25.2921;103.5010;;0.58;60.541393;11.246188;143
1726584886708;27.3114;103.4654;;0.58;60.541393;11.246188;143
1726584889907;31.0149;103.5350;;0.58;60.539944;11.245686;144
1726584893011;28.8537;100.3506;;0.58;60.538517;11.245006;146
1726584896310;28.6340;106.9769;;0.58;60.538517;11.245006;146
1726584899609;25.1918;107.2116;;0.58;60.537086;11.244290;147
1726584902827;16.6586;104.3073;;0.57;60.535629;11.243822;147
1726584905910;8.6856;101.0366;;0.57;60.535629;11.243822;147
1726584909207;10.5754;107.2069;;0.57;60.534153;11.243600;150
1726584912309;12.1448;100.3788;;0.57;60.532681;11.243420;143
1726584915508;19.7872;103.2400;;0.57;60.532681;11.243420;143
1726584918707;25.4386;103.2181;;0.57;60.531216;11.243242;142
1726584921832;25.9764;100.1712;;0.57;60.531216;11.243242;142
1726584925009;27.2251;103.5420;;0.57;60.529755;11.243063;142
1726584928308;26.9185;106.8611;;0.57;60.528286;11.242878;142
1726584931408;25.0177;100.4198;;0.57;60.528286;11.242878;142
1726584934608;29.5376;103.2670;;0.57;60.526817;11.242700;143
1726584937821;41.8479;102.9207;;0.57;60.525360;11.242514;146
1726584941106;48.4662;106.1411;;0.57;60.525360;11.242514;146
1726584944310;45.8336;103.6903;;0.57;60.523903;11.242345;153
1726584947511;39.0466;103.8145;;0.57;60.522434;11.242180;155
1726584950703;32.3482;104.1809;;0.57;60.522434;11.242180;155
1726584953840;25.9794;101.1274;;0.57;60.520958;11.242137;157
1726584957107;20.6185;107.5977;;0.57;60.520958;11.242137;157
1726584960207;12.9109;101.1878;;0.57;60.519485;11.242414;157
1726584963509;9.2306;107.5399;;0.57;60.518021;11.242928;155
1726584966821;-1.4220;107.0429;;0.57;60.518021;11.242928;155
1726584970908;-10.8976;130.9677;;0.57;60.516567;11.243448;151
1726584975101;13.5020;134.4491;;0.57;60.515129;11.243848;145
1726584978301;22.7535;101.7446;;0.57;60.513680;11.243910;143
1726584981612;34.4512;105.3400;;0.57;60.513680;11.243910;143
1726584984817;32.4934;102.8374;;0.57;60.512245;11.243586;145
1726584988008;30.2298;103.3157;;0.57;60.510796;11.243206;147
1726584991107;27.4846;100.3009;;0.57;60.510796;11.243206;147
1726584994407;30.0213;106.8305;;0.57;60.509338;11.242808;148
1726584997507;26.8114;100.4395;;0.57;60.507881;11.242418;150
1726585000611;25.9859;100.5043;;0.56;60.507881;11.242418;150
1726585003709;27.4887;100.2196;;0.56;60.506435;11.241843;151
1726585006912;41.3371;102.4253;;0.56;60.506435;11.241843;151
1726585011102;76.2059;134.5998;;0.56;60.505051;11.240906;156
1726585014207;54.7042;100.1638;;0.56;60.503727;11.239711;162
1726585017411;49.9282;103.6835;;0.56;60.502331;11.238842;171
1726585020613;46.5063;103.7124;;0.56;60.502331;11.238842;171
1726585023910;41.9054;107.1345;;0.56;60.500874;11.238523;177
1726585027103;34.6132;104.1084;;0.56;60.500874;11.238523;177
1726585030407;32.5805;107.2449;;0.56;60.499401;11.238367;176
1726585033616;30.8033;103.9468;;0.56;60.497959;11.237764;181
1726585036710;27.0719;100.5992;;0.56;60.497959;11.237764;181
1726585039835;26.0128;100.7052;;0.56;60.496532;11.236989;184
1726585043008;24.3366;103.9432;;0.56;60.495068;11.236667;185
1726585046108;20.8913;100.5100;;0.56;60.495068;11.236667;185
1726585049409;21.4071;107.0994;;0.56;60.493595;11.236520;185
1726585052612;15.9207;104.0691;;0.56;60.492123;11.236420;184
1726585055712;9.9076;100.9271;;0.56;60.492123;11.236420;184
1726585058907;5.9718;104.2345;;0.56;60.490646;11.236276;181
1726585062007;2.2443;101.0318;;0.56;60.490646;11.236276;181
1726585065308;2.5305;107.3470;;0.56;60.489170;11.236135;177
1726585068408;2.2936;100.8793;;0.56;60.487694;11.236191;172
1726585071711;2.4243;107.3321;;0.56;60.487694;11.236191;172
1726585074908;2.4259;103.8581;;0.56;60.486237;11.236668;167
1726585078107;2.3697;103.7423;;0.56;60.484833;11.237575;162
1726585081307;2.3204;104.0462;;0.56;60.484833;11.237575;162
1726585084509;-7.1417;103.6372;;0.56;60.483524;11.238951;157
1726585088795;3.2419;131.4222;;0.56;60.483269;11.239241;157
1726585091816;7.6984;103.2307;;0.56;60.483269;11.239241;157
1726585094909;5.5422;100.2702;;0.56;60.483269;11.239241;157
1726585098110;4.9945;103.6092;;0.56;60.483269;11.239241;157
1726585101309;4.7061;103.6164;;0.56;60.483269;11.239241;157
1726585104508;6.4688;103.3955;;0.56;60.483269;11.239241;157
1726585108607;22.6813;131.7767;;0.56;60.483269;11.239241;157
1726585111907;31.2577;105.6286;;0.56;60.483269;11.239241;157
1726585116112;49.2407;134.7771;;0.55;60.483269;11.239241;157
1726585120308;51.5617;135.5282;;0.55;60.483269;11.239241;157
1726585123413;35.7354;100.4594;;0.55;60.483269;11.239241;157
1726585126610;36.5648;103.3883;;0.55;60.483269;11.239241;157
1726585129707;35.7337;100.4005;;0.55;60.483269;11.239241;157
1726585133007;36.9002;106.9052;;0.55;60.483269;11.239241;157
1726585136107;34.7629;100.3955;;0.55;60.483269;11.239241;157
1726585139207;35.3990;100.3889;;0.55;60.483269;11.239241;157
1726585142407;34.2695;103.7633;;0.55;60.483269;11.239241;157
1726585145607;31.7844;103.9867;;0.55;60.483269;11.239241;157
1726585148710;24.4822;100.8764;;0.55;60.483269;11.239241;157
1726585151906;19.6912;104.1293;;0.55;60.483269;11.239241;157
1726585155010;16.6998;100.8948;;0.55;60.483269;11.239241;157
1726585158307;14.3077;107.4317;;0.55;60.462467;11.243771;166
1726585161611;8.4266;107.4679;;0.55;60.462467;11.243771;166
1726585164809;8.7020;103.8662;;0.55;60.461067;11.242797;163
1726585167909;11.7628;100.3939;;0.55;60.459759;11.241428;161
1726585171208;11.8960;107.0817;;0.55;60.459759;11.241428;161
1726585174407;4.1945;104.2110;;0.55;60.458424;11.240176;158
1726585177510;2.5575;101.3718;;0.55;60.456985;11.239457;154
1726585180609;2.0139;102.1734;;0.55;60.456985;11.239457;154
1726585183907;-0.7127;108.9290;;0.55;60.455498;11.239322;146
1726585187008;2.6599;100.6938;;0.55;60.455498;11.239322;146
1726585190307;20.9340;105.7397;;0.55;60.454006;11.239492;142
1726585193607;31.2444;106.0365;;0.55;60.452587;11.240100;143
1726585196709;25.6420;100.1423;;0.55;60.452587;11.240100;143
1726585200008;27.3713;106.7325;;0.55;60.451229;11.241196;144
1726585203212;27.5938;103.6122;;0.55;60.449837;11.242127;145
1726585206409;22.4035;103.9310;;0.55;60.449837;11.242127;145
1726585209610;15.9750;104.0188;;0.55;60.448376;11.242484;144
1726585213714;22.4639;133.0531;;0.55;60.446899;11.242244;144
1726585217008;16.9896;107.0772;;0.55;60.446899;11.242244;144
1726585220106;14.8683;100.5317;;0.55;60.445435;11.242027;142
1726585223308;16.3723;103.7035;;0.54;60.443962;11.241997;141
1726585227405;21.5795;132.7935;;0.54;60.443962;11.241997;141
1726585230510;17.4899;100.4406;;0.54;60.442493;11.241987;139
1726585233706;16.5803;103.6962;;0.54;60.441017;11.241968;137
1726585236906;18.2250;103.4801;;0.54;60.441017;11.241968;137
1726585240110;27.2342;103.1833;;0.54;60.439552;11.241841;136
1726585243309;32.4763;103.1060;;0.54;60.438080;11.241640;137
1726585246512;40.3698;102.8881;;0.54;60.438080;11.241640;137
1726585249708;45.6511;103.0644;;0.54;60.437519;11.241601;136
1726585252806;41.6598;100.3418;;0.54;60.437519;11.241601;136
1726585255906;35.8440;100.6913;;0.54;60.437519;11.241601;136
1726585259106;31.6276;104.0386;;0.54;60.437519;11.241601;136
1726585262298;26.9613;104.0748;;0.54;60.437519;11.241601;136
1726585265408;23.0180;100.9106;;0.54;60.432259;11.240506;150
1726585268613;17.3580;104.3058;;0.54;60.430786;11.240702;152
1726585271709;11.6690;100.9553;;0.54;60.430786;11.240702;152
1726585274912;9.2993;104.1063;;0.54;60.429314;11.240932;150
1726585278108;6.9474;104.0028;;0.54;60.427834;11.241015;147
1726585282206;11.1903;132.8963;;0.54;60.427834;11.241015;147
1726585285506;16.5529;106.4818;;0.54;60.426357;11.240900;143
1726585289608;32.0857;131.9576;;0.54;60.424896;11.240659;143
1726585293806;45.6962;135.0791;;0.54;60.423443;11.240404;145
1726585297006;33.4263;103.3464;;0.54;60.423443;11.240404;145
1726585300108;32.6604;100.3727;;0.54;60.421982;11.240300;148
1726585303307;30.5792;103.6725;;0.54;60.420513;11.240446;149
1726585306406;30.9600;100.4096;;0.54;60.420513;11.240446;149
1726585309611;32.4948;103.6264;;0.54;60.419044;11.240630;152
1726585312908;34.3086;106.8772;;0.54;60.417576;11.240823;154
1726585316208;33.1095;106.9644;;0.54;60.417576;11.240823;154
1726585319408;32.0223;103.6596;;0.53;60.416107;11.241005;156
1726585322607;31.5538;103.7653;;0.53;60.414639;11.241065;158
1726585325709;27.8531;100.6858;;0.53;60.414639;11.241065;158
1726585328803;24.2190;100.6767;;0.53;60.413170;11.240880;160
1726585332107;23.2260;107.2166;;0.53;60.413170;11.240880;160
1726585335408;20.4615;107.2250;;0.53;60.411716;11.240382;160
1726585338511;17.2890;100.6982;;0.53;60.410297;11.239552;159
1726585341610;16.8425;100.6202;;0.53;60.410297;11.239552;159
1726585344907;13.1421;107.3630;;0.53;60.408897;11.238596;158
1726585348108;6.3324;104.1745;;0.53;60.407452;11.237997;154
1726585351308;7.7460;103.8566;;0.53;60.407452;11.237997;154
1726585354511;8.1194;103.7290;;0.53;60.405994;11.237569;151
1726585357608;7.7182;100.4804;;0.53;60.404247;11.236995;146
1726585360707;7.7828;100.4527;;0.53;60.404247;11.236995;146
1726585363807;11.5120;100.1254;;0.53;60.402824;11.236237;143
1726585366908;16.6800;100.0489;;0.53;60.402824;11.236237;143
1726585370108;19.9894;103.1995;;0.53;60.401463;11.235163;142
1726585374306;34.5707;135.2674;;0.53;60.400173;11.233772;144
1726585377606;33.1886;106.3429;;0.53;60.398968;11.232105;145
1726585381707;46.3513;132.0564;;0.53;60.398968;11.232105;145
1726585384907;43.8548;103.0179;;0.53;60.397858;11.230188;149
1726585388109;46.3037;103.1388;;0.53;60.396835;11.228078;153
1726585391206;48.5394;100.0908;;0.53;60.396835;11.228078;153
1726585394407;51.6059;103.5897;;0.53;60.395828;11.225930;161
1726585397616;52.5052;103.5649;;0.53;60.394814;11.223791;168
1726585400707;49.8758;100.5681;;0.53;60.394814;11.223791;168
1726585403906;49.5460;103.7257;;0.53;60.393757;11.221728;176
1726585407010;48.5835;100.4297;;0.53;60.393757;11.221728;176
1726585410107;45.6402;100.5382;;0.52;60.392635;11.219807;182
1726585413207;42.1434;100.5337;;0.52;60.391457;11.218039;188
1726585416300;39.3037;100.6404;;0.52;60.391457;11.218039;188
1726585419607;37.5643;107.2670;;0.52;60.390217;11.216423;192
1726585422700;31.0789;100.8326;;0.52;60.388924;11.214984;195
1726585426009;29.3613;107.3157;;0.52;60.388924;11.214984;195
1726585429210;24.1911;104.0901;;0.52;60.387589;11.213717;190
1726585432299;19.6956;100.8290;;0.52;60.387589;11.213717;190
1726585435607;21.2206;107.0994;;0.52;60.386211;11.212627;195
1726585438798;21.3469;103.7055;;0.52;60.384808;11.211723;191
1726585442006;21.5946;103.7328;;0.52;60.384808;11.211723;191
1726585445209;19.7401;103.6927;;0.52;60.383377;11.210999;193
1726585448307;20.4356;100.3974;;0.52;60.381947;11.210313;194
1726585451406;20.6971;100.3941;;0.52;60.381947;11.210313;194
1726585454607;21.3930;103.6479;;0.52;60.380516;11.209633;194
1726585457807;21.6069;103.6489;;0.52;60.379082;11.208956;194
1726585461006;19.7226;103.7310;;0.52;60.379082;11.208956;194
1726585464307;18.0097;107.0928;;0.52;60.377647;11.208281;193
1726585467607;16.8139;106.9671;;0.52;60.376213;11.207601;188
1726585470706;18.3236;100.3584;;0.52;60.376213;11.207601;188
1726585473806;17.4958;100.4490;;0.52;60.374783;11.206915;191
1726585477007;17.7815;103.6785;;0.52;60.374783;11.206915;191
1726585480307;18.5837;106.9185;;0.52;60.373348;11.206236;190
1726585483507;16.9665;103.6857;;0.52;60.371918;11.205563;189
1726585486802;25.9132;106.2359;;0.52;60.371918;11.205563;189
1726585490910;39.9884;132.2792;;0.52;60.370487;11.204893;191
1726585494107;28.5671;103.6091;;0.52;60.369049;11.204329;192
1726585497206;22.3977;100.5942;;0.52;60.369049;11.204329;192
1726585500306;22.5309;100.5478;;0.52;60.367588;11.203990;193
1726585503507;23.5927;103.7266;;0.52;60.366119;11.203855;193
1726585506707;21.0716;103.7300;;0.52;60.366119;11.203855;193
1726585510008;24.8958;106.8863;;0.52;60.364647;11.203860;193
1726585513211;23.3870;103.6830;;0.52;60.363178;11.203983;194
1726585516406;22.8931;103.6620;;0.52;60.363178;11.203983;194
1726585519509;22.4689;100.4217;;0.51;60.361706;11.204235;195
1726585522607;22.1119;100.3959;;0.51;60.361706;11.204235;195
1726585525706;23.4874;100.4074;;0.51;60.360249;11.204604;195
1726585529009;27.1691;106.6114;;0.51;60.358799;11.205099;196
1726585532107;29.5162;100.0648;;0.51;60.358799;11.205099;196
1726585535307;37.2447;103.2510;;0.51;60.357368;11.205700;199
1726585538509;36.6179;103.4629;;0.51;60.355946;11.206428;203
1726585541708;35.6459;103.5765;;0.51;60.355946;11.206428;203
1726585544906;35.5507;103.6295;;0.51;60.354519;11.207204;207
1726585548109;33.8081;103.7125;;0.51;60.353092;11.207881;211
1726585551306;32.0886;103.9033;;0.51;60.353092;11.207881;211
1726585554508;27.4936;103.9328;;0.51;60.351643;11.208364;213
1726585558609;32.8395;133.0468;;0.51;60.350178;11.208645;207
1726585561809;26.8716;103.6982;;0.51;60.350178;11.208645;207
1726585565907;24.0319;131.6534;;0.51;60.348705;11.208635;215
1726585569206;19.4942;104.7288;;0.51;60.347260;11.208311;217
1726585573407;16.1482;131.7863;;0.51;60.345856;11.207707;216
1726585577612;-4.2971;129.1568;;0.51;60.345856;11.207707;216
1726585581707;-45.8805;112.4559;;0.51;60.344757;11.207087;214
1726585585907;51.3676;119.2814;;0.51;60.344757;11.207087;214
1726585590208;49.0089;129.1244;;0.51;60.344757;11.207087;214
1726585593506;14.2845;100.4491;;0.51;60.344757;11.207087;214
1726585597609;11.3998;124.3747;;0.51;60.344757;11.207087;214
1726585601907;11.1649;129.0439;;0.51;60.344757;11.207087;214
1726585606107;18.7566;125.9745;;0.51;60.344757;11.207087;214
1726585610406;19.0435;129.7984;;0.51;60.344757;11.207087;214
1726585614707;8.8446;128.5987;;0.51;60.336853;11.196013;210
1726585618797;19.5929;122.4841;;0.51;60.335789;11.194320;210
1726585623007;28.3878;127.2662;;0.51;60.334644;11.192790;210
1726585627211;30.2116;130.0854;;0.51;60.334644;11.192790;210
1726585630408;15.1942;100.8297;;0.51;60.333412;11.191458;208
1726585633706;-5.2149;103.6441;;0.51;60.332088;11.190363;205
1726585637907;-20.3968;129.3650;;0.51;60.330765;11.189368;200
1726585642208;-20.2813;130.0026;;0.51;60.330765;11.189368;200
1726585646307;-3.2972;124.1064;;0.51;60.329517;11.188216;193
1726585650511;-1.2690;127.4274;;0.51;60.328392;11.186644;188
1726585654708;35.9111;128.0839;;0.51;60.327419;11.184683;185
1726585657907;34.1049;101.0338;;0.51;60.326477;11.182570;185
1726585662007;31.5472;131.5683;;0.51;60.326477;11.182570;185
1726585665107;17.4926;100.1261;;0.51;60.325508;11.180382;185
1726585668308;19.8293;103.2206;;0.51;60.324532;11.178181;189
1726585671607;29.3535;106.1126;;0.51;60.324532;11.178181;189
1726585674907;39.6371;105.8423;;0.50;60.323566;11.175971;186
1726585679007;57.8555;131.9230;;0.50;60.322666;11.173661;190
1726585682209;40.6848;103.5872;;0.50;60.322666;11.173661;190
1726585685506;34.9041;107.2476;;0.50;60.321827;11.171233;193
1726585688707;27.6687;104.1494;;0.50;60.321098;11.168654;196
1726585691807;21.8803;100.9127;;0.50;60.321098;11.168654;196
1726585694913;16.5733;101.0493;;0.50;60.320518;11.165921;197
1726585698108;8.4711;103.9562;;0.50;60.320152;11.163032;194
1726585701311;-0.1858;102.3269;;0.50;60.320152;11.163032;194
1726585704510;-3.4481;100.2666;;0.50;60.319916;11.160138;192
1726585707807;4.7264;101.1466;;0.50;60.319527;11.157413;192
1726585711108;12.0671;100.1230;;0.50;60.319527;11.157413;192
1726585715208;13.6170;122.9919;;0.50;60.318897;11.154943;192
1726585719608;18.2159;129.2659;;0.50;60.318066;11.152796;193
1726585723807;38.3183;121.8989;;0.50;60.317101;11.150979;197
1726585728006;60.8672;123.2920;;0.50;60.316093;11.149266;200
1726585731208;93.3945;102.0235;;0.50;60.316093;11.149266;200
1726585734406;24.1617;103.8162;;0.50;60.314995;11.147420;203
1726585737508;27.1336;100.5369;;0.50;60.314995;11.147420;203
1726585740706;30.0023;103.5109;;0.50;60.313869;11.145503;204
1726585743907;28.2340;103.3661;;0.50;60.312706;11.143694;206
1726585747207;32.5813;106.7287;;0.50;60.312706;11.143694;206
1726585750406;28.9730;103.7300;;0.50;60.311401;11.142365;208
1726585753610;27.6772;103.7828;;0.50;60.309978;11.141609;209
1726585756806;27.1399;103.6983;;0.50;60.309978;11.141609;209
1726585759899;24.9361;100.4798;;0.50;60.308514;11.141389;211
1726585763007;26.0612;100.4693;;0.50;60.307037;11.141350;212
1726585766207;26.8562;103.7114;;0.50;60.307037;11.141350;212
1726585769307;24.6687;100.5301;;0.50;60.305573;11.141111;213
1726585772408;21.6770;100.6880;;0.49;60.305573;11.141111;213
1726585775607;19.3814;103.8813;;0.49;60.304119;11.140615;213
1726585778807;17.3095;103.8235;;0.49;60.302689;11.139889;213
1726585781906;17.4145;100.5325;;0.49;60.302689;11.139889;213
1726585785007;16.9167;100.4990;;0.49;60.301270;11.139123;212
1726585788210;17.4248;103.6883;;0.49;60.299828;11.138532;211
1726585791407;15.9934;103.7569;;0.49;60.299828;11.138532;211
1726585794508;16.5276;100.4149;;0.49;60.298374;11.138041;210
1726585797708;17.3185;103.7622;;0.49;60.298374;11.138041;210
1726585800909;12.1293;104.0634;;0.49;60.296921;11.137561;208
1726585804109;6.7132;104.0979;;0.49;60.295479;11.136929;206
1726585807306;2.8522;104.1948;;0.49;60.295479;11.136929;206
1726585810406;2.4844;100.8109;;0.49;60.294075;11.136011;201
1726585813709;2.6476;107.0047;;0.49;60.292694;11.134943;197
1726585816908;2.7111;103.5260;;0.49;60.292694;11.134943;197
1726585820106;2.6062;103.2684;;0.49;60.291309;11.133953;193
1726585823306;7.5110;102.8940;;0.49;60.289871;11.133430;189
1726585826507;14.9275;103.1142;;0.49;60.289871;11.133430;189
1726585829806;18.5642;106.3435;;0.49;60.288414;11.133501;187
1726585833009;20.5826;103.3391;;0.49;60.286987;11.134153;186
1726585836206;20.7655;103.4083;;0.49;60.286987;11.134153;186
1726585839406;21.7323;103.5009;;0.49;60.285652;11.135368;185
1726585842612;21.1665;103.6068;;0.49;60.285652;11.135368;185
1726585845910;19.5310;107.1099;;0.49;60.284470;11.137114;184
1726585849209;18.4911;106.9578;;0.49;60.283432;11.139219;183
1726585852306;18.7531;100.3683;;0.49;60.283432;11.139219;183
1726585855506;24.4843;103.2836;;0.49;60.282433;11.141402;183
1726585859606;44.2672;131.9600;;0.49;60.281387;11.143454;185
1726585862806;42.4209;102.9424;;0.49;60.281387;11.143454;185
1726585866007;50.5870;102.8773;;0.49;60.280216;11.145200;191
1726585869213;61.2471;103.1350;;0.49;60.278938;11.146608;197
1726585872406;55.0048;102.4959;;0.49;60.278938;11.146608;197
1726585876508;84.2277;132.3103;;0.49;60.277611;11.147802;206
1726585879608;53.4637;100.5379;;0.49;60.276276;11.149013;215
1726585882906;49.5694;107.0748;;0.48;60.274948;11.150273;222
1726585886008;36.4065;100.6704;;0.48;60.274948;11.150273;222
1726585889107;35.4530;100.7657;;0.48;60.273670;11.151749;225
1726585892406;27.9555;107.5559;;0.48;60.273670;11.151749;225
1726585895609;23.5894;104.3801;;0.48;60.272388;11.153234;227
1726585898910;13.5226;107.9613;;0.48;60.271221;11.155049;227
1726585902108;4.6383;104.8472;;0.48;60.271221;11.155049;227
1726585905206;2.4768;102.0499;;0.48;60.270287;11.157373;222
1726585908408;2.5798;105.2810;;0.48;60.269463;11.159891;217
1726585911707;4.0235;106.7279;;0.48;60.269463;11.159891;217
1726585914906;17.4246;102.9788;;0.48;60.268597;11.162290;216
1726585918106;18.6438;103.3129;;0.48;60.267639;11.164515;215
1726585921307;18.9835;103.4831;;0.48;60.267639;11.164515;215
1726585924506;17.8238;103.5873;;0.48;60.266594;11.166586;214
1726585927606;16.2359;100.4316;;0.48;60.266594;11.166586;214
1726585930807;15.8834;103.6813;;0.48;60.265469;11.168483;213
1726585934006;17.3416;103.6521;;0.48;60.264267;11.170187;212
1726585937106;16.0412;100.3873;;0.48;60.264267;11.170187;212
1726585940207;19.0127;100.2911;;0.48;60.263012;11.171744;211
1726585943307;22.6101;100.1630;;0.48;60.261753;11.173274;210
1726585946407;27.6122;100.0349;;0.48;60.261753;11.173274;210
1726585949609;31.1610;103.3965;;0.48;60.260479;11.174737;213
1726585952807;30.6864;103.6200;;0.48;60.260479;11.174737;213
1726585956803;30.0119;129.9311;;0.48;60.259182;11.176111;214
1726585960009;18.2718;104.1533;;0.48;60.257862;11.177435;215
1726585963207;12.8325;104.1864;;0.48;60.256519;11.178693;213
1726585966308;7.8009;100.9825;;0.48;60.256519;11.178693;213
1726585969507;3.3544;104.2981;;0.48;60.255150;11.179831;209
1726585972712;2.5647;104.0691;;0.48;60.255150;11.179831;209
1726585975907;3.8839;103.1838;;0.48;60.253769;11.180880;205
1726585980007;22.1057;131.8504;;0.48;60.252373;11.181768;203
1726585983307;20.1525;106.5135;;0.48;60.250946;11.182406;202
1726585987308;21.6981;129.4747;;0.48;60.250946;11.182406;202
1726585990509;15.5528;103.6701;;0.48;60.249485;11.182689;200
1726585993606;12.7005;100.2262;;0.48;60.248016;11.182756;199
1726585996808;8.9899;103.0856;;0.48;60.248016;11.182756;199
1726586000007;7.3062;103.1278;;0.48;60.246552;11.182566;197
1726586003107;2.5155;100.1722;;0.48;60.245106;11.182105;192
1726586006208;-2.5990;100.2240;;0.48;60.245106;11.182105;192
1726586009408;-9.1901;103.0583;;0.48;60.243683;11.181385;188
1726586012607;-8.1845;102.5300;;0.48;60.243683;11.181385;188
1726586015907;-5.7293;105.6153;;0.48;60.242302;11.180442;181
1726586019107;-3.0114;101.8553;;0.48;60.240952;11.179363;174
1726586022407;9.0063;103.5553;;0.48;60.240952;11.179363;174
1726586026707;36.6484;132.5371;;0.48;60.239632;11.178250;173
1726586030909;75.3548;130.0543;;0.48;60.238342;11.177167;177
1726586035007;75.3275;129.1016;;0.48;60.237030;11.176128;185
1726586038207;55.5097;102.4384;;0.47;60.235699;11.175059;191
